ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_TYP_NM,CHURN_RSK_IND,CHURN_PROBABILITY,TERRITORY_SGMNT_NM,HAS_CMD_LINE,HAS_POWER_AUTOMATE,HAS_IMPORT_API,HAS_NATIVE_CONNECTOR,INTEGRATION_STATUS
0011400001lFBaA,MRI Software LLC,Customer,Low,0,SUB,,TRUE,TRUE,TRUE,established integration method
0011400001s5BOl,"Redwood Logistics, LLC",Customer,Medium,0.04,MM,TRUE,,,TRUE,established integration method
0015Y00002rn833,"New Reach, Inc.",Customer,Churning,0.78,SMB,,,,TRUE,established integration method
0011400001pYNsE,One Stop Stores Limited,Customer,Low,0.09,UK,,,,,flat file or unidentified method
0015Y00004OFlAx,Eugene and Agnes E. Meyer Foundation,Customer,Medium,0.12,SMB,,,,TRUE,established integration method
0011O00002GJD60,Titon,Former Customer,Churning,,UK,,,,,flat file or unidentified method
0011O00001yoXQQQA2,TripleLift,Customer,Low,,MM,,,,TRUE,established integration method
0011400001pYQZG,Bradford Building Supplies Limited,Customer,Medium,0.01,UK,,TRUE,,,established integration method
0011O000021LFgC,Claflin University,Customer,High,0.48,MM,,,,,flat file or unidentified method
0011O00002GJNCe,"Cuningham Group Architecture, Inc.",Customer,High,0.07,MM,,,TRUE,,established integration method
0011400001pYPDj,Scott Bader Company Ltd,Customer,Medium,0.12,UK,,TRUE,TRUE,,established integration method
0011400001aqvpI,Moneycorp Shared Services Limited,Customer,Low,0,UK,,TRUE,,,established integration method
0011400001s4xAu,HopeWest,Customer,Low,,MM,,,TRUE,TRUE,established integration method
0011O00002GYu57,Swift Medical,Customer,Churning,,CAN,,,,TRUE,established integration method
0015Y00004eCOLj,Turnkey Modular Systems,Customer,High,,CAN,,,,,flat file or unidentified method
0015Y00002pzYLb,TD Therapy Services,Former Customer,Churning,,SMB,,,,TRUE,established integration method
0011O00002Dh54L,High Tide Inc,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011400001s5CpMAAU,Center for Human Development,Customer,Low,,MM,,,,,flat file or unidentified method
0015Y00004xsK1O,Trade Nation Financial UK Ltd.,Former Customer,Churning,,UK,,,TRUE,,established integration method
001a000001M9geCAAR,Accor SA,Customer,Low,,Intl,,,,,flat file or unidentified method
0011400001j4D8U,American Arbitration Association Inc.,Former Customer,Churning,,MM,,,,TRUE,established integration method
0011400001pYNhN,Exertis,Customer,Medium,,UK,,,,,flat file or unidentified method
0011O00002GIoT3,PierianDx,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0015Y00004jRkWc,"Agorus, Inc.",Former Customer,Churning,,SMB,,,TRUE,,established integration method
0011O000024yyfr,"Capital Integration Systems, LLC",Former Customer,High,,FINS,,,,,flat file or unidentified method
0011O00002AmavX,"Ruoff Mortgage Company, Inc.",Former Customer,High,,FINS,,,,,flat file or unidentified method
0015Y00002Zv8Hx,Paradise Tomato Kitchens Inc,Customer,Low,,MM,,,,,flat file or unidentified method
0011400001mGIPd,Ohio Transmission Corporation,Former Customer,Churning,,ENT,TRUE,,,,established integration method
0011O00002Ix7oh,Corndel Ltd.,Former Customer,Churning,,UK,,,,TRUE,established integration method
0011400001oWE2cAAG,First Premier Bank,Customer,Low,,ENT,,,,,flat file or unidentified method
0013000000qHwN7,Clean Energy Fuels Corp.,Former Customer,High,,MM,,,,,flat file or unidentified method
0011O00002BT4zC,Elvie,Former Customer,Churning,,UK,,,,TRUE,established integration method
0011O00002OLsKQ,Florida Presbyterian Homes Inc,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0011400001s5DDt,Couchbase Inc,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00003zcawF,Evora Equity Inc.,Customer,Low,0.04,CAN,,,TRUE,TRUE,established integration method
0011400001s5Dg5,Envision,Customer,Low,0.05,MM,TRUE,,,,established integration method
0011400001eefSF,American Bible Society,Customer,Churning,0.04,SMB,TRUE,,,TRUE,established integration method
0011O00002Ht91M,"GG Canada, Great Gulf Canada Corp",Customer,Medium,0.12,CAN,TRUE,,,,established integration method
0011400001s4x7w,Stitching Greenpeace Council,Customer,Low,0.13,Intl,TRUE,,,,established integration method
0011400001qz6Yu,"Maverik, Inc.",Customer,High,0.09,SUB,TRUE,,,,established integration method
0011400001iDjW4,Franchise Management Inc.,Customer,Low,0.1,CAN,TRUE,,,,established integration method
0015Y0000666TTj,Noble 33,Customer,Low,0.03,SMB,,,,TRUE,established integration method
0015Y00002YYeGU,Tiber Health,Customer,Churning,0.84,MM,TRUE,,,,established integration method
0011400001s6fMi,Arizona Cardinals Football Club LLC,Customer,Medium,0,MM,TRUE,,TRUE,,established integration method
001OO00000LdJ6o,"Luke Holdings, Inc.",Customer,Medium,0.08,SMB,,,,,flat file or unidentified method
0011400001fMmAD,Shift4Payments LLC,Customer,Low,0,ENT,TRUE,,,,established integration method
0011400001s3hKj,Habitat for Humanity of Hillsborough County,Customer,High,0.04,SMB,,,,TRUE,established integration method
0011O00001zwfPX,"Curaleaf, Inc.",Customer,Medium,0,ENT,TRUE,TRUE,TRUE,,established integration method
0013000000qHzjX,"AvalonBay Communities, Inc.",Customer,Medium,0.09,ENT,TRUE,,,,established integration method
001OO00000OolEC,Cypress Five Star,Customer,Low,,SMB,,,TRUE,TRUE,established integration method
0011O000022JNSo,"Yeoman Asset Management, LLC, d/b/a/ Red Dot Storage",Former Customer,Churning,,FINS,TRUE,TRUE,,,established integration method
0015Y00002lKx6m,Zimeno Inc.  DBA Monarch Tractor,Customer,High,0.55,MM,TRUE,,,TRUE,established integration method
0011O00002IOCtk,The END Fund,Customer,Low,0.41,SMB,,,,TRUE,established integration method
0011400001s4wyX,Delmanor Seniors Communities Inc.,Customer,Low,0.14,CAN,,,,,flat file or unidentified method
0011O00002G0Wet,Energy Transportation Group,Former Customer,Churning,,CAN,TRUE,,,,established integration method
0015Y00005cWQ7m,ThriveAP,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
001OO00000HbMizYAF,Straightaway Tire & Auto,Customer,Low,,SMB,,,,,flat file or unidentified method
001OO00000S9OawYAF,Kinterra Capital,Customer,Low,,CAN,,,,,flat file or unidentified method
0011O000022Jq53,Senior Village Management LLC,Former Customer,Churning,,FINS,,TRUE,,,established integration method
0011O00001xSXuZ,Vasa Fitness LLC,Former Customer,Churning,,ENT,TRUE,TRUE,,,established integration method
0015Y00002ZupMD,Ewing Kessler,Customer,Low,,SMB,,,,,flat file or unidentified method
0011400001qzArM,Las Vegas Raiders,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00002ZvC7c,Stuffed Puffs LLC,Former Customer,Churning,,SMB,,,,TRUE,established integration method
0015Y00003Di2CI,Atalian SA,Former Customer,High,,Intl,,,,,flat file or unidentified method
0013000000qI0F2,Memorial University of Newfoundland,Former Customer,High,,CAN,,,,,flat file or unidentified method
0011O00002BTI8y,Fullsteam,Customer,Low,,MM,,,,TRUE,established integration method
0011O00002E6Ybp,TemperPack,Customer,Low,,MM,,,TRUE,,established integration method
0015Y00004OFh58,St. Thomas Church of New York,Customer,High,,SMB,,TRUE,,,established integration method
0011O000024ycLH,Ampirical Solutions,Customer,Low,,SUB,,,TRUE,,established integration method
001a000001T5jdl,"ARKRAY America, Inc.",Former Customer,Churning,,MM,TRUE,,,,established integration method
0011O00001zxdx6,"Rockefeller Philanthropy Advisors, Inc.",Former Customer,Churning,,SMB,TRUE,,TRUE,TRUE,established integration method
0015Y00002tER77,Riverence Holdings LLC,Customer,Low,,MM,,,TRUE,TRUE,established integration method
0011O000024ydQ6,Kinark Child and Family Services,Customer,Medium,0,CAN,,,,TRUE,established integration method
0011O0000250fns,Gincor Industries Inc.,Customer,Low,0.03,CAN,,,TRUE,TRUE,established integration method
0011400001hFDLw,"The Garland Company, Inc.",Customer,High,0.1,MM,,,,,flat file or unidentified method
001OO00000HHqI9,Panoramic Strategy,Customer,Medium,0,SMB,,,,TRUE,established integration method
0015Y00003qVLoa,"BELGISCHE VERENIGING VAN AUTEURS,  COMPONISTEN EN UITGEVERS CV (SABAM CV)",Customer,Churning,0.78,Intl,,TRUE,,,established integration method
0015Y00002lxjij,Abris-CEE Holdings Limited,Customer,Low,0,Intl,TRUE,,TRUE,,established integration method
001a0000016jGsq,"Matson Navigation Company, Inc.",Customer,Low,0.24,ENT,TRUE,TRUE,,,established integration method
0011400001pYOUu,Beko PLC,Customer,Low,0,UK,,,,,flat file or unidentified method
0011400001qzCSM,"Experitec, Inc.",Customer,Medium,0.05,MM,TRUE,,TRUE,,established integration method
0015Y00004T7Z8q,Agro Care Ontwikkeling,Customer,Low,0.16,Intl,,,TRUE,TRUE,established integration method
0015Y00002aeAzN,"Grant New Homes, LLC",Customer,High,0.06,FINS,TRUE,,,,established integration method
0015Y00002mm8rz,Umoja Biopharma,Customer,Low,0.12,MM,,,,TRUE,established integration method
0011400001s3Nb3,Richelieu Hardware Ltd.,Customer,Medium,0.09,CAN,TRUE,,,,established integration method
001OO000001cVgc,Industrial Metals (2011),Customer,Medium,0.01,CAN,,,,TRUE,established integration method
0015Y000053AsKY,Structural Truss Systems LTD.,Customer,Medium,0.29,CAN,,,,TRUE,established integration method
0011400001eiDye,D-Wave Commercial Inc.,Customer,Low,0.01,CAN,,,TRUE,TRUE,established integration method
0011400001pYOtx,Schuh Limited,Customer,Low,0.01,UK,,TRUE,TRUE,,established integration method
001a0000016icZc,Crescent Electric,Customer,Low,0,ENT,TRUE,,,,established integration method
0011400001qzIzZ,Wright-Hennepin Cooperative Electric Association,Customer,High,0.27,MM,,,,,flat file or unidentified method
0013000000qHxf3,Renaissance Health Service Corporation,Customer,Medium,0.05,FINS,TRUE,,,,established integration method
0011400001qzPZm,MGAC,Customer,Low,0.03,MM,,,TRUE,,established integration method
001OO000008awCG,"Soleno Therapeutics, Inc.",Customer,Churning,0.58,SMB,,,,TRUE,established integration method
0011400001jpbV4,UC Davis Health,Customer,Low,0.15,ENT,TRUE,,,,established integration method
0015Y00002tEPxJ,Contractor Nation,Customer,High,0.04,ENT,TRUE,,,TRUE,established integration method
0015Y00002YaO9X,Let's Pave,Customer,Low,0.06,SMB,TRUE,,,TRUE,established integration method
0011O00002NeCht,"Ideal Living Management, LLC",Customer,Low,0.04,SMB,,,TRUE,TRUE,established integration method
0011400001qzJAO,Morgan Construction and Environmental Ltd.,Customer,Low,0.02,CAN,,,TRUE,,established integration method
0011O00002GIsPA,"Appodeal, Inc.",Customer,High,0.75,SMB,,,,TRUE,established integration method
0011400001e6gyz,"F. D. Thomas, Inc.",Customer,High,0.66,SUB,,TRUE,,,established integration method
0011400001s4wya,Delta Community Supports Inc,Customer,Low,0.05,MM,TRUE,,,TRUE,established integration method
0015Y00003LZXyJ,"Group Fox, Inc.",Customer,High,0.25,FINS,,,,,flat file or unidentified method
0011400001jqBwN,Hanson Bridgett LLP,Former Customer,Churning,,MM,,,,,flat file or unidentified method
NA,,,,,,,,,TRUE,established integration method
0011400001aoSbc,Klein Steel Service Inc.,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011O000027CZ81,Massachusetts League of Community Health Centers,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
001a000001Uxmrg,"Farnsworth Group, Inc.",Former Customer,Churning,,MM,TRUE,,,TRUE,established integration method
001OO00000PDZ4o,OneSeven,Customer,Low,,FINS,,,,TRUE,established integration method
001a000001TMbn0,"Valet Living, LLC",Customer,Low,,ENT,,,TRUE,,established integration method
0011O00002UUkow,PetWell Partners,Former Customer,Churning,,SMB,,,,,flat file or unidentified method
0011O00001yoefeQAA,"Anomali, Inc.",Customer,Medium,,MM,,,,TRUE,established integration method
0011O00002O1rHh,GHR Foundation,Former Customer,High,,SMB,,,,TRUE,established integration method
0015Y00003zgP85,Horizon Blockchain Games,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0011O000022H8YC,Primus Builders,Former Customer,Churning,,MM,TRUE,,,,established integration method
0015Y00002rooovQAA,Myerson Limited,Customer,Low,,UK,,,,,flat file or unidentified method
001OO00000WLdIWYA1,Precision Point Metrics,Customer,Low,,SMB,,,,,flat file or unidentified method
0011O00002A8JMm,WorldRemit Ltd,Former Customer,Churning,,UK,,,,,flat file or unidentified method
001a000001XQUAb,Akron Children's Hospital,Former Customer,Churning,,ENT,TRUE,,,,established integration method
0015Y00002ZvpQ6QAJ,Quility Services LLC,Customer,Low,,MM,,,TRUE,TRUE,established integration method
001OO00000CP8LFYA1,Faith Christian Church,Customer,Low,,Intl,,,,,flat file or unidentified method
0011400001r0N2c,Hospice of the Valley,Former Customer,High,,MM,,,,,flat file or unidentified method
0011O00002EtKbj,"Specialist Risk Investments Ltd., company number 11099339",Former Customer,High,,UK,,,,,flat file or unidentified method
0011400001qfvXQ,KIPP Philadelphia,Former Customer,Churning,,MM,,,,,flat file or unidentified method
0013000000qHvm8,TEC Specialty Products,Customer,Low,,ENT,,,,,flat file or unidentified method
0011O00002VPARY,OSF Global Services Inc.,Customer,High,,CAN,,,,TRUE,established integration method
0011400001qzLL6,"JS Products, Inc.",Former Customer,Churning,,MM,,,,,flat file or unidentified method
0015Y00003QQ462,Hypotheek Visie,Prospect,Low,,Intl,,,,,flat file or unidentified method
0011400001hudrs,HomeChoice (Pty) Ltd.,Customer,Low,0.36,Intl,,,,,flat file or unidentified method
0011O00002AKPw7,BetterBody Foods,Customer,Churning,0.83,MM,,,,,flat file or unidentified method
0013000000qHwVa,Amphenol Benelux B.V.,Customer,Low,0,MM,TRUE,,TRUE,,established integration method
001OO00000GkPF7,Bioderm Inc.,Customer,Low,0.16,MM,TRUE,,,,established integration method
0011O0000250ypj,Globe Electric,Customer,Low,0.01,CAN,,,,,flat file or unidentified method
0011400001s4xKh,Matrix Solutions Inc,Customer,Churning,0.7,CAN,,,,,flat file or unidentified method
0011O000022IPhK,Craft3,Customer,High,0.19,FINS,,,,TRUE,established integration method
001OO000003f4UL,The Law Society of Alberta,Customer,Low,0.14,CAN,,,,TRUE,established integration method
0011400001qzB6s,"Palmer Trucks, Inc.",Customer,Medium,0.2,MM,TRUE,,,,established integration method
0015Y00002eGNVH,Ocean Outdoor UK Ltd,Customer,Low,0.03,UK,,,,TRUE,established integration method
0015Y00002eG6wB,Air Bearings Ltd,Customer,Churning,0.54,UK,,,TRUE,,established integration method
0013000000qI0fC,Manitoba Liquor & Lotteries Corporation,Customer,Medium,0.02,CAN,,,,,flat file or unidentified method
0011400001aDvIP,Jewelers Mutual Insurance Company,Customer,Medium,0.29,FINS,,,,,flat file or unidentified method
0015Y00004zjRVZ,CMI Group,Customer,High,0.9,MM,TRUE,,,TRUE,established integration method
0015Y00002pzWEy,Community Connections Inc.,Customer,Low,0.04,MM,,,,,flat file or unidentified method
001OO00000CVl5N,Dormole Limited,Customer,Low,0.01,UK,,,TRUE,,established integration method
0011O00001ymkzT,Passport Incorporated,Customer,Low,0.3,MM,,,,TRUE,established integration method
001a000001H1JaW,"The Susan G. Komen Breast Cancer Foundation, Inc. d/b/a Susan G. Komen",Customer,Low,0.01,MM,,,,,flat file or unidentified method
0015Y00003gyUAM,Emerald Communities,Customer,High,0.01,MM,TRUE,,,,established integration method
0011O00002GJIay,Troy Bank and Trust Co,Customer,Medium,0.02,FINS,,,,,flat file or unidentified method
0013000000qHx1t,Wenger Corporation,Customer,Low,0.06,MM,,TRUE,,,established integration method
0011O00002GJm5l,Paratus AMC Limited (t/a Foundation Home Loans),Customer,Low,0.03,UK,,,,,flat file or unidentified method
0011O00002FagVF,National Ability Center,Customer,Low,0.05,MM,,,,TRUE,established integration method
0011400001s5DJF,Rahr Corporation,Former Customer,Churning,,MM,TRUE,,,,established integration method
0011O00002RLMR0,SPECIAL FRUIT NV,Former Customer,Churning,,Intl,TRUE,,,,established integration method
0013000000qHw5j,Scholastic Canada Ltd.,Customer,Medium,0.22,ENT,TRUE,,,,established integration method
0011O0000250GEi,"FreshRealm, LLC",Customer,Low,0.06,MM,,TRUE,TRUE,,established integration method
0015Y00002YYlcz,Andlauer Healthcare Group Inc,Customer,Medium,0.07,CAN,,,TRUE,TRUE,established integration method
0011O00002IvmBV,"Centennial Real Estate Management, LLC",Former Customer,High,,FINS,,TRUE,,,established integration method
0015Y00002ZuDLSQA3,Action1 Corporation,Customer,High,,SMB,,,,,flat file or unidentified method
0011400001udasV,@properties,Former Customer,Churning,,ENT,,,,,flat file or unidentified method
0015Y00003qWBDd,"EXA Capital, Inc.",Customer,High,,MM,,,,TRUE,established integration method
0011O00002U78kU,Fullscript,Former Customer,Churning,,CAN,,,,,flat file or unidentified method
0015Y000030qI0w,eCampusOntario,Former Customer,Churning,,CAN,,,,TRUE,established integration method
001OO00000XilTJYAZ,ProSight Financial Association,Customer,Low,,MM,,,,TRUE,established integration method
0011400001pYQbc,The National Autistic Society,Former Customer,Churning,,UK,,,,TRUE,established integration method
0011400001qzITo,Kidder Mathews LLC,Former Customer,High,,FINS,TRUE,,,,established integration method
001a000001Uxnt4AAB,"Ohel Children's Home and Family Services, Inc.",Customer,Low,,MM,,,,TRUE,established integration method
0011O00002B5ZwX,Vena Solutions Test Account,Partner Prospect,High,,CAN,TRUE,,TRUE,TRUE,established integration method
0011O000022KqUN,Benchmark Community Bank,Former Customer,Churning,,FINS,,,,,flat file or unidentified method
0015Y00003YlEVk,Atlanta Speech School,Customer,Low,,MM,,,,,flat file or unidentified method
